Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
KONTR,33.9,32.2,❌,✅,❌,-54.6,❌,—
AVTUR,46.1,32.2,❌,❌,❌,97.0,✅,—
DCTTR,,32.2,❌,❌,❌,42.0,❌,—
QNBTR,46.5,32.2,❌,❌,❌,99.9,✅,—
KRVGD,45.7,32.4,❌,❌,❌,84.2,❌,—
PGSUS,38.1,32.5,✅,❌,✅,92.9,❌,—
DARDL,36.6,32.6,✅,❌,✅,87.5,❌,—
RAYSG,38.7,32.6,❌,✅,❌,88.7,❌,—
TRILC,37.8,32.7,❌,✅,❌,60.6,❌,—
ATAGY,44.1,33.0,❌,❌,❌,92.6,❌,—
VESTL,32.6,33.1,✅,✅,✅,92.6,❌,—
ARCLK,40.0,33.4,✅,❌,✅,95.9,✅,—
OSTIM,41.7,33.4,❌,❌,❌,96.8,✅,—
SEGYO,45.5,33.5,✅,❌,✅,89.9,❌,—
YKSLN,33.4,33.6,❌,❌,❌,90.0,❌,—
MOPAS,,33.7,❌,❌,❌,82.5,❌,—
KATMR,44.8,33.7,✅,❌,✅,86.9,❌,—
ENSRI,43.5,33.8,✅,✅,✅,-61.9,❌,—
ARZUM,36.7,33.8,❌,✅,❌,19.2,❌,—
YESIL,38.0,33.9,❌,✅,❌,74.1,❌,—
GOKNR,40.7,34.0,❌,❌,❌,82.5,❌,—
EMKEL,42.6,34.0,❌,❌,❌,91.0,❌,—
BTCIM,49.1,34.1,❌,❌,❌,91.2,❌,—
BULGS,,34.2,❌,❌,❌,80.1,❌,—
CMENT,41.7,34.3,❌,❌,❌,98.3,✅,—
MEGMT,48.4,34.4,❌,❌,❌,85.4,❌,—
UNLU,39.6,34.5,❌,❌,❌,88.6,❌,—
AKGRT,47.7,34.6,✅,❌,✅,97.7,✅,—
DERHL,46.2,34.7,❌,✅,❌,72.0,❌,—
EGEEN,38.2,34.8,❌,✅,❌,99.2,✅,—
BEGYO,,34.8,✅,✅,✅,41.2,❌,—
ADESE,44.7,34.8,❌,✅,❌,75.4,❌,—
YONGA,41.6,35.1,❌,❌,❌,-83.6,❌,—
ERBOS,43.4,35.2,❌,❌,❌,99.1,✅,—
OYLUM,44.7,35.2,❌,❌,❌,97.5,✅,—
ASUZU,43.0,35.2,✅,❌,✅,98.7,✅,—
MEKAG,42.6,35.2,✅,✅,✅,34.7,❌,—
CASA,40.9,35.3,❌,❌,❌,-27.2,❌,—
A1CAP,46.8,35.4,✅,✅,✅,92.9,❌,—
ULAS,44.9,35.5,❌,❌,❌,96.1,✅,—
MNDTR,38.3,35.5,✅,❌,✅,98.2,✅,—
PARSN,42.4,35.5,❌,❌,❌,99.0,✅,—
LYDYE,49.5,35.6,❌,❌,❌,99.6,✅,—
SAFKR,49.9,35.8,❌,❌,❌,94.4,❌,—
RTALB,46.3,35.8,❌,❌,❌,92.1,❌,—
YATAS,46.1,35.8,❌,❌,❌,97.6,✅,—
TUKAS,38.0,35.9,✅,✅,✅,86.7,❌,—
IHGZT,43.2,36.0,✅,✅,✅,84.9,❌,—
VRGYO,36.2,36.0,✅,✅,✅,-81.4,❌,—
LUKSK,46.6,36.0,❌,❌,❌,97.9,✅,—
KONKA,43.0,36.1,❌,❌,❌,94.3,❌,—
IHLGM,43.6,36.2,✅,✅,✅,97.2,✅,🟢
CEMTS,45.9,36.3,❌,✅,❌,97.5,✅,—
VKING,42.1,36.3,❌,❌,❌,97.4,✅,—
EUREN,37.1,36.4,✅,✅,✅,-5.1,❌,—
PKENT,36.2,36.5,✅,✅,✅,78.4,❌,—
FENER,34.7,36.5,✅,✅,✅,38.8,❌,—
CONSE,36.4,36.7,✅,✅,✅,90.2,❌,—
KUTPO,47.3,36.8,✅,❌,✅,97.7,✅,—
ANGEN,39.4,37.0,❌,❌,❌,61.8,❌,—
BRYAT,46.0,37.0,✅,❌,✅,99.0,✅,—
ZERGY,,37.0,✅,✅,✅,,❌,—
FZLGY,,37.2,❌,❌,❌,37.9,❌,—
KLRHO,,37.2,✅,✅,✅,24.6,❌,—
SKBNK,46.5,37.2,✅,❌,✅,96.9,✅,—
BERA,42.9,37.3,❌,❌,❌,88.9,❌,—
FROTO,45.9,37.4,❌,❌,❌,90.0,❌,—
HUBVC,47.3,37.4,❌,❌,❌,92.2,❌,—
KOTON,,37.4,❌,❌,❌,,❌,—
ORCAY,35.9,37.4,❌,❌,❌,49.5,❌,—
TATEN,42.3,37.5,❌,❌,❌,21.1,❌,—
ISMEN,47.5,37.6,✅,❌,✅,93.9,❌,—
OBAMS,,37.7,✅,✅,✅,-324.6,❌,—
SANKO,45.4,37.7,✅,❌,✅,98.6,✅,—
DOFER,42.6,37.8,❌,✅,❌,50.6,❌,—
VSNMD,,37.9,❌,❌,❌,-172.3,❌,—
KIMMR,52.5,37.9,❌,❌,❌,94.4,❌,—
REEDR,,37.9,❌,❌,❌,-2000.5,❌,—
MIATK,44.9,38.0,❌,❌,❌,61.5,❌,—
MMCAS,47.7,38.0,❌,❌,❌,90.2,❌,—
PRKAB,47.3,38.1,❌,❌,❌,93.8,❌,—
ALKA,48.4,38.1,✅,✅,✅,98.4,✅,🟢
KSTUR,43.3,38.1,✅,❌,✅,54.0,❌,—
KZGYO,44.8,38.2,❌,❌,❌,-8801.5,❌,—
ERCB,35.7,38.2,❌,❌,❌,-31.1,❌,—
SMRVA,,38.2,✅,✅,✅,-170.3,❌,—
ULKER,46.9,38.2,❌,✅,❌,85.3,❌,—
CANTE,38.9,38.3,✅,✅,✅,30.4,❌,—
SILVR,44.9,38.4,❌,❌,❌,99.4,✅,—
IZINV,48.6,38.4,❌,❌,❌,93.1,❌,—
POLTK,39.3,38.4,❌,❌,❌,65.4,❌,—
MEDTR,41.8,38.4,✅,❌,✅,77.2,❌,—
BALSU,,38.5,❌,❌,❌,-445.9,❌,—
MZHLD,43.0,38.7,✅,✅,✅,98.1,✅,🟢
LMKDC,,38.8,❌,❌,❌,81.4,❌,—
PENGD,50.5,38.8,❌,❌,❌,96.0,✅,—
AZTEK,44.2,38.9,❌,❌,❌,80.9,❌,—
SELVA,45.0,38.9,✅,❌,✅,-145.9,❌,—
BURCE,51.9,38.9,❌,❌,❌,97.6,✅,—
ATAKP,42.4,39.0,✅,❌,✅,48.8,❌,—
EKOS,,39.1,✅,❌,✅,47.9,❌,—
TLMAN,45.6,39.1,✅,❌,✅,98.4,✅,—
LYDHO,55.7,39.1,❌,❌,❌,99.4,✅,—
BFREN,33.6,39.2,✅,✅,✅,98.8,✅,🟢
IDGYO,45.5,39.2,✅,❌,✅,89.5,❌,—
COSMO,47.4,39.2,✅,✅,✅,74.9,❌,—
VKFYO,48.6,39.2,✅,❌,✅,92.6,❌,—
MAKTK,47.3,39.2,✅,✅,✅,98.3,✅,🟢
LKMNH,46.4,39.3,✅,❌,✅,99.4,✅,—
DITAS,48.6,39.3,✅,❌,✅,90.1,❌,—
CLEBI,47.0,39.3,❌,❌,❌,97.9,✅,—
KLSER,27.7,39.3,❌,❌,❌,58.5,❌,—
TUCLK,37.9,39.3,✅,✅,✅,94.2,❌,—
GRNYO,52.4,39.4,❌,❌,❌,99.5,✅,—
DAPGM,47.0,39.4,❌,❌,❌,89.9,❌,—
ULUFA,54.1,39.5,❌,❌,❌,89.8,❌,—
DESA,47.2,39.6,❌,✅,❌,99.8,✅,—
SUWEN,40.8,39.6,✅,✅,✅,79.7,❌,—
ARENA,43.4,39.6,✅,❌,✅,98.3,✅,—
BSOKE,54.7,39.8,❌,❌,❌,98.7,✅,—
BRISA,47.2,39.8,❌,❌,❌,98.4,✅,—
SNICA,38.9,39.9,✅,❌,✅,-187.5,❌,—
SRVGY,41.5,40.0,✅,✅,✅,95.8,✅,🟢
ALKIM,46.7,40.0,❌,❌,❌,96.9,✅,—
TTKOM,52.0,40.1,❌,❌,❌,95.4,✅,—
HTTBT,48.2,40.1,❌,❌,❌,86.7,❌,—
BORLS,,40.2,❌,❌,❌,-219.2,❌,—
OYYAT,48.0,40.2,✅,✅,✅,99.9,✅,🟢
KLKIM,47.7,40.3,❌,✅,❌,96.0,✅,—
GLCVY,48.6,40.3,✅,✅,✅,83.4,❌,—
MGROS,54.7,40.4,❌,❌,❌,98.7,✅,—
ISSEN,40.5,40.4,✅,❌,✅,74.4,❌,—
TUREX,45.3,40.4,❌,❌,❌,1.9,❌,—
BEYAZ,47.3,40.4,❌,❌,❌,89.3,❌,—
ELITE,44.6,40.5,✅,❌,✅,91.7,❌,—
KRSTL,51.4,40.5,✅,❌,✅,98.7,✅,—
SISE,49.5,40.5,✅,❌,✅,94.7,❌,—
VERTU,47.5,40.5,❌,❌,❌,93.2,❌,—
PAHOL,,40.6,✅,✅,✅,,❌,—
KFEIN,47.2,40.6,❌,❌,❌,92.0,❌,—
SERNT,,40.6,✅,❌,✅,,❌,—
SMART,47.2,40.7,❌,❌,❌,96.6,✅,—
ATLAS,50.1,40.7,❌,❌,❌,98.0,✅,—
ISYAT,45.4,40.8,✅,✅,✅,97.3,✅,🟢
MHRGY,,40.9,❌,❌,❌,-74.0,❌,—
RUZYE,48.7,40.9,❌,✅,❌,73.7,❌,—
HEKTS,34.4,40.9,✅,❌,✅,85.7,❌,—
YAYLA,47.8,41.0,❌,❌,❌,98.0,✅,—
AKFGY,52.1,41.0,❌,❌,❌,94.0,❌,—
BLCYT,48.0,41.0,❌,✅,❌,87.1,❌,—
CRDFA,60.4,41.1,❌,❌,❌,95.8,✅,—
IHEVA,45.7,41.2,✅,✅,✅,99.0,✅,🟢
TEKTU,47.5,41.3,✅,✅,✅,96.0,✅,🟢
BAKAB,49.3,41.3,❌,❌,❌,96.8,✅,—
PAMEL,43.3,41.4,❌,❌,❌,92.8,❌,—
MARTI,37.8,41.4,✅,✅,✅,92.8,❌,—
INVEO,45.3,41.5,✅,❌,✅,95.9,✅,—
KARSN,45.0,41.5,✅,❌,✅,99.5,✅,—
BIGCH,,41.5,✅,✅,✅,33.1,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
LINK,42.4,41.6,✅,❌,✅,91.9,❌,—
YYLGD,47.0,41.6,❌,❌,❌,51.6,❌,—
VAKFA,,41.7,✅,✅,✅,,❌,—
ALCTL,49.2,41.7,❌,❌,❌,98.6,✅,—
OYAYO,52.9,41.8,✅,❌,✅,97.2,✅,—
DZGYO,50.7,41.9,✅,❌,✅,96.1,✅,—
MERCN,49.0,41.9,❌,❌,❌,57.3,❌,—
ALCAR,42.1,42.0,✅,❌,✅,99.6,✅,—
BAYRK,46.3,42.0,✅,✅,✅,98.6,✅,🟢
ORMA,47.5,42.0,❌,❌,❌,89.6,❌,—
YAPRK,43.2,42.1,✅,❌,✅,67.4,❌,—
GWIND,47.1,42.2,✅,❌,✅,65.1,❌,—
GZNMI,42.4,42.2,✅,✅,✅,99.0,✅,🟢
HATEK,44.6,42.2,❌,❌,❌,86.6,❌,—
SUMAS,46.7,42.2,❌,❌,❌,89.4,❌,—
CMBTN,40.6,42.3,❌,✅,❌,97.6,✅,—
ZEDUR,46.7,42.3,✅,❌,✅,90.9,❌,—
HLGYO,58.3,42.3,✅,❌,✅,99.1,✅,—
EUHOL,50.9,42.4,❌,❌,❌,98.0,✅,—
VKGYO,54.6,42.4,✅,❌,✅,99.1,✅,—
TTRAK,41.0,42.4,❌,✅,❌,92.8,❌,—
BIZIM,44.5,42.4,❌,✅,❌,97.1,✅,—
BVSAN,50.6,42.6,✅,❌,✅,42.7,❌,—
KAPLM,56.3,42.7,✅,❌,✅,98.1,✅,—
JANTS,41.1,42.7,❌,✅,❌,92.4,❌,—
MAGEN,53.7,42.7,✅,❌,✅,97.9,✅,—
EUYO,52.7,42.7,❌,❌,❌,97.3,✅,—
IZENR,47.7,42.7,❌,❌,❌,71.8,❌,—
DOGUB,56.9,42.8,❌,❌,❌,98.6,✅,—
SOKE,50.1,42.8,❌,❌,❌,89.5,❌,—
PINSU,55.4,42.9,❌,❌,❌,98.3,✅,—
GOLTS,46.4,42.9,❌,✅,❌,97.6,✅,—
CEMAS,48.1,43.0,✅,✅,✅,94.4,❌,—
AVHOL,47.0,43.0,✅,❌,✅,83.3,❌,—
KAREL,46.2,43.0,❌,❌,❌,94.3,❌,—
AYCES,47.6,43.0,✅,❌,✅,83.3,❌,—
GLBMD,50.6,43.1,❌,❌,❌,94.2,❌,—
BALAT,52.2,43.1,❌,✅,❌,90.3,❌,—
UCAYM,,43.2,✅,❌,✅,22.2,❌,—
MAVI,51.3,43.2,✅,❌,✅,89.2,❌,—
SEYKM,46.8,43.3,❌,❌,❌,77.7,❌,—
SAMAT,43.6,43.3,✅,❌,✅,97.7,✅,—
HEDEF,54.6,43.5,❌,❌,❌,98.0,✅,—
ESEN,44.7,43.5,✅,✅,✅,70.5,❌,—
KLMSN,49.5,43.5,❌,❌,❌,98.9,✅,—
ALGYO,48.9,43.5,✅,✅,✅,92.6,❌,—
HDFGS,50.3,43.5,❌,❌,❌,93.1,❌,—
ALFAS,44.6,43.5,❌,❌,❌,77.6,❌,—
YUNSA,53.6,43.6,❌,❌,❌,97.8,✅,—
MSGYO,54.8,43.7,❌,❌,❌,99.0,✅,—
KLNMA,43.5,43.7,✅,❌,✅,96.4,✅,—
AEFES,54.2,43.7,❌,❌,❌,91.2,❌,—
TURGG,48.7,43.8,❌,❌,❌,96.8,✅,—
TSGYO,44.2,43.9,✅,✅,✅,95.8,✅,🟢
AGHOL,52.3,44.0,❌,❌,❌,99.3,✅,—
KTSKR,54.0,44.1,❌,❌,❌,96.5,✅,—
QNBFK,44.4,44.2,❌,❌,❌,93.9,❌,—
SNPAM,50.6,44.2,❌,✅,❌,99.7,✅,—
CGCAM,,44.2,❌,❌,❌,90.8,❌,—
PAPIL,44.6,44.2,✅,✅,✅,89.8,❌,—
OTKAR,42.7,44.2,✅,✅,✅,99.7,✅,🟢
PNSUT,50.1,44.3,✅,✅,✅,95.8,✅,🟢
AVOD,51.4,44.3,❌,❌,❌,99.1,✅,—
ISCTR,50.7,44.3,✅,❌,✅,91.5,❌,—
KENT,39.5,44.3,✅,✅,✅,70.8,❌,—
ISGSY,59.9,44.4,❌,❌,❌,98.5,✅,—
KONYA,40.0,44.4,❌,✅,❌,98.4,✅,—
TDGYO,48.5,44.5,❌,✅,❌,85.6,❌,—
AGYO,50.2,44.5,✅,❌,✅,98.1,✅,—
SASA,40.5,44.5,✅,❌,✅,95.5,✅,—
KAYSE,44.8,44.5,❌,✅,❌,89.8,❌,—
INTEK,43.1,44.5,✅,❌,✅,60.0,❌,—
VAKKO,50.8,44.6,❌,❌,❌,99.3,✅,—
CIMSA,53.2,44.6,✅,❌,✅,98.7,✅,—
KUYAS,59.5,44.7,✅,❌,✅,99.6,✅,—
IHAAS,53.9,44.8,❌,❌,❌,91.8,❌,—
INTEM,50.9,44.8,❌,❌,❌,99.0,✅,—
SKTAS,43.8,44.8,❌,❌,❌,99.0,✅,—
ACSEL,52.3,44.8,✅,❌,✅,94.1,❌,—
ISKPL,52.1,44.8,✅,✅,✅,93.6,❌,—
ONRYT,,44.8,❌,❌,❌,39.0,❌,—
TKNSA,44.6,44.9,❌,✅,❌,96.8,✅,—
EMNIS,42.6,44.9,❌,❌,❌,98.5,✅,—
PLTUR,48.6,45.0,✅,✅,✅,99.8,✅,🟢
DOAS,52.6,45.0,❌,❌,❌,98.5,✅,—
NUHCM,49.6,45.1,❌,❌,❌,95.9,✅,—
MEYSU,,45.1,✅,✅,✅,84.7,❌,—
MERIT,52.1,45.1,✅,❌,✅,77.3,❌,—
SKYLP,56.3,45.1,✅,❌,✅,96.3,✅,—
DESPC,47.8,45.2,✅,❌,✅,97.6,✅,—
EGSER,47.7,45.2,❌,❌,❌,98.7,✅,—
QUAGR,44.7,45.3,❌,✅,❌,71.5,❌,—
MTRYO,54.1,45.3,❌,❌,❌,97.2,✅,—
BURVA,60.1,45.3,❌,❌,❌,99.8,✅,—
BANVT,43.6,45.4,✅,❌,✅,98.5,✅,—
LILAK,,45.5,✅,❌,✅,61.1,❌,—
TERA,55.8,45.5,✅,✅,✅,95.1,✅,🟢
TOASO,56.8,45.7,❌,❌,❌,86.3,❌,—
GOODY,45.1,45.8,❌,❌,❌,94.4,❌,—
NUGYO,50.9,45.8,❌,❌,❌,96.2,✅,—
BAGFS,48.1,45.8,❌,✅,❌,97.8,✅,—
ATEKS,47.8,45.9,❌,❌,❌,98.9,✅,—
GSDHO,53.6,45.9,✅,❌,✅,99.6,✅,—
ENTRA,,45.9,❌,❌,❌,-38919.4,❌,—
ZGYO,,46.0,❌,❌,❌,84.2,❌,—
MAKIM,46.0,46.0,❌,❌,❌,97.9,✅,—
AFYON,52.6,46.0,❌,❌,❌,99.3,✅,—
LOGO,54.0,46.1,❌,✅,❌,97.9,✅,—
DYOBY,47.2,46.1,✅,✅,✅,97.9,✅,🟢
BIENY,36.3,46.1,✅,✅,✅,42.0,❌,—
BESLR,48.6,46.2,✅,✅,✅,98.2,✅,🟢
FRMPL,,46.3,❌,❌,❌,-62.9,❌,—
NIBAS,51.4,46.3,✅,✅,✅,68.9,❌,—
ECILC,53.7,46.3,✅,✅,✅,97.3,✅,🟢
TCELL,56.4,46.4,❌,❌,❌,90.1,❌,—
OSMEN,37.2,46.4,❌,❌,❌,68.1,❌,—
TSKB,50.9,46.4,✅,✅,✅,99.1,✅,🟢
A1YEN,50.9,46.4,✅,❌,✅,92.6,❌,—
ASGYO,,46.5,✅,❌,✅,-41.9,❌,—
INGRM,48.0,46.6,❌,❌,❌,98.1,✅,—
PNLSN,49.4,46.6,❌,❌,❌,93.2,❌,—
DOKTA,48.7,46.6,❌,✅,❌,99.8,✅,—
FLAP,52.7,46.7,✅,❌,✅,86.4,❌,—
MARMR,,46.7,❌,✅,❌,-407.4,❌,—
HOROZ,,46.8,❌,❌,❌,79.9,❌,—
PENTA,44.9,46.8,✅,✅,✅,-93.5,❌,—
ONCSM,59.4,46.8,❌,❌,❌,94.3,❌,—
LIDFA,60.9,46.9,✅,❌,✅,96.8,✅,—
GARFA,53.8,47.0,✅,❌,✅,99.4,✅,—
MEPET,60.7,47.1,❌,❌,❌,99.6,✅,—
AYEN,56.8,47.1,❌,❌,❌,99.0,✅,—
KOPOL,46.3,47.2,❌,❌,❌,86.4,❌,—
PETUN,52.3,47.2,✅,✅,✅,96.6,✅,🟢
GRSEL,58.0,47.4,❌,❌,❌,87.4,❌,—
DGGYO,50.6,47.6,❌,❌,❌,100.0,✅,—
OBASE,53.7,47.6,✅,❌,✅,99.1,✅,—
BRKSN,49.8,47.7,✅,✅,✅,93.8,❌,—
DSTKF,,47.7,❌,❌,❌,97.6,✅,—
SUNTK,51.6,47.7,❌,❌,❌,91.4,❌,—
SNGYO,49.6,47.8,✅,✅,✅,96.7,✅,🟢
BASGZ,66.1,47.8,❌,❌,❌,99.3,✅,—
BNTAS,44.6,48.0,❌,✅,❌,98.6,✅,—
AKENR,49.7,48.0,✅,❌,✅,96.8,✅,—
AKSA,54.8,48.0,❌,❌,❌,98.8,✅,—
BRKVY,51.5,48.0,✅,✅,✅,73.8,❌,—
ISBIR,44.7,48.1,❌,✅,❌,-11.6,❌,—
CCOLA,41.5,48.1,❌,❌,❌,97.0,✅,—
ENKAI,62.8,48.2,✅,❌,✅,96.9,✅,—
EGEPO,68.7,48.3,❌,❌,❌,96.6,✅,—
DERIM,54.2,48.3,❌,❌,❌,99.8,✅,—
MRSHL,51.9,48.3,❌,❌,❌,98.3,✅,—
OZRDN,66.4,48.6,❌,❌,❌,96.0,✅,—
AHSGY,,48.6,❌,❌,❌,91.8,❌,—
OZGYO,62.7,48.6,❌,❌,❌,99.8,✅,—
ECZYT,59.1,48.7,✅,❌,✅,99.4,✅,—
ULUSE,57.3,48.7,❌,❌,❌,97.6,✅,—
GRTHO,,48.8,✅,✅,✅,78.4,❌,—
CUSAN,50.6,48.8,✅,❌,✅,99.8,✅,—
BUCIM,44.6,48.9,✅,✅,✅,98.8,✅,🟢
THYAO,55.9,48.9,✅,❌,✅,99.9,✅,—
DENGE,47.0,49.0,✅,✅,✅,91.5,❌,—
GATEG,63.8,49.0,❌,❌,❌,99.4,✅,—
PRKME,49.5,49.0,✅,❌,✅,99.1,✅,—
BORSK,,49.1,❌,✅,❌,-166.1,❌,—
SARKY,56.8,49.1,✅,✅,✅,93.4,❌,—
MRGYO,46.2,49.1,✅,✅,✅,93.6,❌,—
SMRTG,47.8,49.2,✅,❌,✅,86.4,❌,—
MARBL,45.4,49.2,✅,✅,✅,70.3,❌,—
YIGIT,,49.3,✅,✅,✅,32.2,❌,—
EYGYO,,49.4,✅,✅,✅,-128.8,❌,—
DNISI,52.9,49.4,❌,✅,❌,99.2,✅,—
GLRYH,47.0,49.5,✅,✅,✅,93.6,❌,—
GEDZA,54.3,49.6,✅,✅,✅,96.6,✅,🟢
TABGD,59.0,49.6,❌,❌,❌,95.4,✅,—
BRKO,54.7,49.6,✅,❌,✅,98.5,✅,—
ZRGYO,55.1,49.6,❌,✅,❌,90.6,❌,—
ISFIN,60.0,49.6,❌,❌,❌,99.9,✅,—
PETKM,52.9,49.7,❌,❌,❌,99.4,✅,—
GEDIK,58.5,49.7,❌,❌,❌,96.7,✅,—
KLGYO,50.0,49.8,✅,✅,✅,96.5,✅,🟢
FMIZP,51.6,49.9,❌,✅,❌,99.5,✅,—
GOZDE,51.5,50.0,❌,❌,❌,99.7,✅,—
ARTMS,,50.0,✅,✅,✅,65.0,❌,—
KMPUR,51.3,50.0,❌,❌,❌,94.7,❌,—
PATEK,,50.0,✅,✅,✅,98.9,✅,🟢
BRMEN,56.9,50.1,❌,❌,❌,99.7,✅,—
CEOEM,48.9,50.1,✅,✅,✅,96.2,✅,🟢
GSRAY,35.4,50.1,❌,✅,❌,24.6,❌,—
MOBTL,66.9,50.1,✅,❌,✅,99.2,✅,—
TMPOL,63.9,50.2,❌,❌,❌,97.3,✅,—
BOSSA,51.2,50.2,✅,✅,✅,99.8,✅,🟢
RODRG,55.6,50.4,✅,❌,✅,69.5,❌,—
BMSTL,61.2,50.4,❌,❌,❌,97.8,✅,—
EDIP,59.7,50.5,✅,✅,✅,99.3,✅,🟢
SANEL,65.1,50.6,❌,❌,❌,95.8,✅,—
ANHYT,59.4,50.7,✅,❌,✅,99.1,✅,—
MAALT,51.1,50.7,✅,✅,✅,98.4,✅,🟢
DIRIT,51.7,50.8,❌,✅,❌,88.6,❌,—
ANSGR,62.4,50.9,❌,❌,❌,99.6,✅,—
AKSUE,75.8,50.9,❌,❌,❌,96.8,✅,—
AKSEN,67.5,50.9,✅,❌,✅,96.4,✅,—
DMSAS,52.8,51.1,❌,✅,❌,99.6,✅,—
YEOTK,62.9,51.1,✅,❌,✅,98.3,✅,—
TEHOL,58.0,51.1,❌,❌,❌,99.0,✅,—
DGATE,62.6,51.1,❌,❌,❌,99.6,✅,—
DOFRB,,51.2,✅,❌,✅,90.6,❌,—
TAVHL,56.6,51.3,✅,✅,✅,100.0,✅,🟢
TURSG,67.1,51.3,✅,❌,✅,99.3,✅,—
BYDNR,61.9,51.4,❌,❌,❌,92.2,❌,—
DGNMO,53.1,51.4,❌,❌,❌,98.5,✅,—
MPARK,61.6,51.4,❌,✅,❌,99.7,✅,—
SEGMN,,51.5,❌,❌,❌,98.9,✅,—
NTHOL,54.1,51.5,❌,❌,❌,99.6,✅,—
GARAN,56.3,51.6,✅,✅,✅,99.2,✅,🟢
ECOGR,,51.7,❌,❌,❌,-223.3,❌,—
BASCM,55.5,51.8,✅,✅,✅,97.8,✅,🟢
GLRMK,,51.8,❌,✅,❌,64.4,❌,—
MNDRS,51.6,51.8,✅,✅,✅,99.6,✅,🟢
SAHOL,54.9,51.8,✅,✅,✅,94.0,❌,—
ODAS,53.2,51.8,✅,❌,✅,98.0,✅,—
AVPGY,,51.8,✅,✅,✅,82.2,❌,—
SONME,59.1,51.9,❌,✅,❌,99.5,✅,—
TATGD,50.5,52.0,✅,❌,✅,95.3,✅,—
AVGYO,60.7,52.2,❌,❌,❌,99.8,✅,—
PSGYO,63.1,52.5,❌,❌,❌,87.6,❌,—
NTGAZ,63.5,52.6,✅,✅,✅,98.2,✅,🟢
ICBCT,59.2,52.6,✅,❌,✅,99.7,✅,—
MACKO,56.5,52.6,✅,✅,✅,85.0,❌,—
YKBNK,55.7,52.7,✅,✅,✅,97.9,✅,🟢
AKBNK,55.6,52.7,✅,✅,✅,100.0,✅,🟢
AKFYE,59.4,52.7,❌,❌,❌,-2519.6,❌,—
HURGZ,59.6,52.8,❌,❌,❌,99.6,✅,—
KBORU,,52.8,✅,❌,✅,100.0,✅,—
ETILR,50.3,52.9,❌,❌,❌,67.4,❌,—
GEREL,74.2,53.0,❌,❌,❌,99.7,✅,—
RNPOL,62.6,53.1,✅,✅,✅,85.6,❌,—
AYES,67.8,53.2,❌,❌,❌,99.6,✅,—
FADE,54.9,53.3,✅,✅,✅,96.0,✅,🟢
BLUME,58.4,53.3,❌,✅,❌,98.0,✅,—
ADEL,44.3,53.4,✅,✅,✅,84.2,❌,—
FRIGO,57.7,53.5,✅,✅,✅,97.5,✅,🟢
ODINE,,53.5,❌,❌,❌,97.2,✅,—
EKSUN,50.6,53.6,✅,✅,✅,-5593.0,❌,—
KLYPV,,53.7,❌,✅,❌,-68.1,❌,—
OZKGY,55.0,53.8,✅,✅,✅,100.0,✅,🟢
KNFRT,52.6,53.8,✅,✅,✅,100.0,✅,🟢
BINBN,,53.8,❌,✅,❌,85.4,❌,—
